id;subject;student_id;teacher_id;att1;att2;exam;total
5487;19;180207;1;13;11;27;51
5488;19;151504;2;18;8;10;36
5489;19;180408;2;19;18;9;46
5490;19;170907;9;5;13;12;30
5491;19;180108;1;10;19;12;41
5492;19;180309;4;19;6;28;53
5493;19;181005;9;15;16;24;55
5494;19;180605;3;15;6;53;74
5495;19;180109;1;5;20;40;65
5496;19;151306;11;6;16;8;30
5497;19;180707;11;16;14;38;68
5498;19;180110;1;18;11;14;43
5499;19;180409;2;8;6;55;69
5500;19;170908;9;11;18;39;68
5501;19;180506;10;11;7;47;65
5502;19;180606;3;17;10;22;49
5503;19;151404;2;8;15;31;54
5504;19;180805;2;5;8;49;62
5505;19;151505;2;6;13;47;66
5506;19;180410;2;13;15;54;82
5507;19;151307;11;5;18;55;78
5508;19;180310;4;12;10;47;69
5509;19;170909;9;17;14;35;66
5510;19;181006;9;17;10;49;76
5511;19;180111;1;16;9;13;38
5512;19;170910;9;8;8;38;54
5513;19;151506;2;19;12;58;89
5514;19;180311;4;9;16;27;52
5515;19;180112;1;16;17;45;78
5516;19;180708;11;16;6;59;81
5517;19;180507;10;10;19;18;47
5518;19;180607;3;7;5;9;21
5519;19;180709;11;6;8;15;29
5520;19;180806;2;8;6;32;46
5521;19;181007;9;18;7;37;62
5522;19;180411;2;5;6;45;56
5523;19;180208;1;19;14;20;53
5524;19;180312;4;13;18;45;76
5525;19;180412;2;13;18;59;90
5526;19;180113;1;12;8;50;70
5527;19;181008;9;16;19;12;47
5528;19;180508;10;6;13;47;66
5529;19;151308;11;19;5;30;54
5530;19;151405;2;19;11;52;82
5531;19;180608;3;18;7;8;33
5532;19;151507;2;5;12;39;56
5533;19;180209;1;12;5;10;27
5534;19;180313;4;8;13;44;65
5535;19;180413;2;11;20;50;81
5536;19;180114;1;6;14;24;44
5537;19;180210;1;15;7;49;71
5538;19;180710;11;13;17;25;55
5539;19;180807;2;11;9;30;50
5540;19;180211;1;18;16;12;46
5541;19;180115;1;6;17;6;29
5542;19;180212;1;12;17;39;68
5543;19;180414;2;5;17;45;67
5544;19;180314;4;17;8;45;70
5545;19;180213;1;13;16;10;39
5546;19;181009;9;16;6;47;69
5547;19;180509;10;5;18;24;47
5548;19;180808;2;15;15;25;55
5549;19;180415;2;12;14;16;42
5550;19;180609;3;12;19;42;73
5551;19;151406;2;15;9;20;44
5552;19;151508;2;15;14;34;63
5553;19;180116;1;20;6;29;55
5554;19;180315;4;20;7;55;82
5555;19;181010;9;13;14;54;81
5556;19;180416;2;6;12;22;40
5557;19;180117;1;8;11;52;71
5558;19;170911;9;5;16;55;76
5559;19;180610;3;14;19;21;54
5560;19;170912;9;11;11;28;50
5561;19;180711;11;14;7;31;52
5562;19;170913;9;20;7;31;58
5563;19;180809;2;5;9;24;38
5564;19;181011;9;6;20;43;69
5565;19;170914;9;19;16;48;83
5566;19;180214;1;8;15;18;41
5567;19;180316;4;17;6;33;56
5568;19;170915;9;9;14;54;77
5569;19;151309;11;12;20;9;41
5570;19;151407;2;20;13;29;62
5571;19;180510;10;8;6;35;49
5572;19;151509;2;9;13;27;49
5573;19;151310;11;7;9;21;37
5574;19;180215;1;7;12;24;43
5575;19;180611;3;14;7;36;57
5576;19;180712;11;7;11;55;73
5577;19;180810;2;20;11;5;36
5578;19;181012;9;10;15;12;37
5579;19;180417;2;19;6;49;74
5580;19;151408;2;9;7;39;55
5581;19;181013;9;10;15;51;76
5582;19;151510;2;11;11;17;39
5583;19;151311;11;19;19;5;43
5584;19;180811;2;8;12;25;45
5585;19;180511;10;13;13;29;55
5586;19;151409;2;7;16;5;28
5587;19;180612;3;7;10;38;55
5588;19;170916;9;9;12;60;81
5589;19;180713;11;15;15;18;48
5590;19;180812;2;8;16;31;55
5591;19;180118;1;20;5;30;55
5592;19;181014;9;12;20;55;87
5593;19;180418;2;16;12;6;34
5594;19;181015;9;15;17;27;59
5595;19;180613;3;13;13;12;38
5596;19;151410;2;18;20;35;73
5597;19;180714;11;10;17;36;63
5598;19;180813;2;13;8;19;40
5599;19;180317;4;12;16;25;53
5600;19;170917;9;8;17;15;40
5601;19;180512;10;8;18;14;40
5602;19;151312;11;7;11;58;76
5603;19;170918;9;17;7;15;39
5604;19;180216;1;5;13;51;69
5605;19;151411;2;14;6;52;72
5606;19;151511;2;19;9;9;37
5607;19;180419;2;18;12;18;48
5608;19;151512;2;16;9;27;52
5609;19;180614;3;7;14;53;74
5610;19;180715;11;14;12;14;40
5611;19;180513;10;13;10;6;29
5612;19;151313;11;14;16;23;53
5613;19;180615;3;18;8;46;72
5614;19;180716;11;11;19;22;52
5615;19;180814;2;13;17;43;73
5616;19;180318;4;11;16;40;67
5617;19;180616;3;13;5;11;29
5618;19;181016;9;15;5;54;74
5619;19;180119;1;5;17;28;50
5620;19;151412;2;14;8;41;63
5621;19;180420;2;6;6;37;49
5622;19;180319;4;5;19;59;83
5623;19;180717;11;9;6;15;30
5624;19;151413;2;14;5;45;64
5625;19;180815;2;11;10;10;31
5626;19;151513;2;19;9;51;79
5627;19;181017;9;14;10;6;30
5628;19;181018;9;10;12;21;43
5629;19;151514;2;8;7;51;66
5630;19;180120;1;9;9;54;72
5631;19;180617;3;8;11;19;38
5632;19;180718;11;12;8;26;46
5633;19;180816;2;17;8;14;39
5634;19;180514;10;20;8;26;54
5635;19;180421;2;12;10;6;28
5636;19;180618;3;17;18;22;57
5637;19;151515;2;16;10;19;45
5638;19;151314;11;20;16;22;58
5639;19;180217;1;7;5;13;25
5640;19;180320;4;19;5;35;59
5641;19;180121;1;20;14;7;41
5642;19;181019;9;18;19;36;73
5643;19;151414;2;10;19;42;71
5644;19;180122;1;17;11;26;54
5645;19;180218;1;16;12;35;63
5646;19;180515;10;10;19;28;57
5647;19;180321;4;6;16;48;70
5648;19;180219;1;6;6;28;40
5649;19;180422;2;11;20;38;69
5650;19;180719;11;9;17;43;69
5651;19;180817;2;11;6;43;60
5652;19;181020;9;14;17;38;69
5653;19;180220;1;8;5;53;66
5654;19;181021;9;5;10;55;70
5655;19;151415;2;9;8;15;32
5656;19;180322;4;16;6;50;72
5657;19;180516;10;10;8;39;57
5658;19;180619;3;11;11;16;38
5659;19;180720;11;7;9;60;76
5660;19;180818;2;8;11;27;46
5661;19;181022;9;11;7;30;48
5662;19;180819;2;19;19;15;53
5663;19;151315;11;6;6;30;42
5664;19;180517;10;17;12;46;75
5665;19;151416;2;17;12;17;46
5666;19;180518;10;11;18;42;71
5667;19;151516;2;6;12;29;47
5668;19;180423;2;15;13;9;37
5669;19;151316;11;17;6;42;65
5670;19;151417;2;19;12;44;75
5671;19;180221;1;13;5;14;32
5672;19;151517;2;18;9;41;68
5673;19;180323;4;15;12;27;54
5674;19;180820;2;5;9;25;39
5675;19;180222;1;7;5;55;67
5676;19;181023;9;20;6;38;64
5677;19;181024;9;7;14;34;55
5678;19;180821;2;17;19;16;52
5679;19;151317;11;11;10;48;69
5680;19;180519;10;12;16;49;77
5681;19;180123;1;6;12;32;50
5682;19;180620;3;5;17;48;70
5683;19;180424;2;9;9;59;77
5684;19;180223;1;8;5;58;71
5685;19;180721;11;9;9;32;50
5686;19;180324;4;15;15;54;84
5687;19;180520;10;18;10;20;48
5688;19;180822;2;15;19;59;93
5689;19;181025;9;8;10;6;24
5690;19;151418;2;16;12;9;37
5691;19;180224;1;15;9;10;34
5692;19;180722;11;7;12;38;57
5693;19;180425;2;19;18;40;77
5694;19;180521;10;20;20;57;97
5695;19;180621;3;10;8;9;27
5696;19;180124;1;9;5;17;31
5697;19;180325;4;15;10;32;57
5698;19;151419;2;15;20;34;69
5699;19;180723;11;10;7;36;53
5700;19;180823;2;6;5;35;46
5701;19;180125;1;13;6;39;58
5702;19;151518;2;18;11;16;45
5703;19;180522;10;11;19;8;38
5704;19;180622;3;14;19;14;47
5705;19;180523;10;16;9;48;73
5706;19;180225;1;9;16;39;64
5707;19;180524;10;5;7;56;68
5708;19;180126;1;15;14;37;66
5709;19;180326;4;10;16;54;80
5710;19;180724;11;18;20;34;72
5711;19;151318;11;16;10;20;46
5712;19;180127;1;13;13;47;73
5713;19;180426;2;11;20;23;54
5714;19;180824;2;14;20;11;45
5715;19;180825;2;6;9;57;72
5716;19;180525;10;13;19;9;41
5717;19;180526;10;16;12;26;54
5718;19;180623;3;11;5;58;74
5719;19;180624;3;7;16;41;64
5720;20;151301;6;17;19;10;46
5721;20;180101;6;17;15;59;91
5722;20;180501;3;8;6;34;48
5723;20;180701;1;9;12;11;32
5724;20;180201;8;5;20;36;61
5725;20;180301;2;10;20;43;73
5726;20;151501;1;16;14;38;68
5727;20;170901;11;8;9;24;41
5728;20;151302;6;14;11;13;38
5729;20;180801;7;6;16;19;41
5730;20;181001;3;11;6;14;31
5731;20;180102;6;8;5;6;19
5732;20;180401;10;19;13;26;58
5733;20;180502;3;11;7;42;60
5734;20;180202;8;9;16;37;62
5735;20;180302;2;15;8;52;75
5736;20;180601;9;6;14;54;74
5737;20;180303;2;17;18;36;71
5738;20;180402;10;17;5;40;62
5739;20;180702;1;7;12;56;75
5740;20;180103;6;11;7;22;40
5741;20;170902;11;13;19;44;76
5742;20;180203;8;14;7;27;48
5743;20;180802;7;20;10;49;79
5744;20;180503;3;8;14;10;32
5745;20;180304;2;5;13;5;23
5746;20;180403;10;20;18;9;47
5747;20;180602;9;17;14;10;41
5748;20;180703;1;15;7;48;70
5749;20;151401;2;17;14;7;38
5750;20;180104;6;13;18;54;85
5751;20;170903;11;11;10;33;54
5752;20;180105;6;12;16;42;70
5753;20;180204;8;16;13;30;59
5754;20;180305;2;7;13;24;44
5755;20;170904;11;15;9;7;31
5756;20;180404;10;11;18;37;66
5757;20;180106;6;13;13;48;74
5758;20;151303;6;18;11;43;72
5759;20;181002;3;17;19;54;90
5760;20;180704;1;12;6;55;73
5761;20;151402;2;14;13;22;49
5762;20;180504;3;17;6;35;58
5763;20;151304;6;5;5;40;50
5764;20;151502;1;6;19;24;49
5765;20;180705;1;7;14;43;64
5766;20;180603;9;9;10;39;58
5767;20;180803;7;9;6;52;67
5768;20;180306;2;19;13;30;62
5769;20;151503;1;19;11;38;68
5770;20;180205;8;13;11;56;80
5771;20;170905;11;9;11;26;46
5772;20;181003;3;12;10;54;76
5773;20;180405;10;14;14;31;59
5774;20;151305;6;17;7;7;31
5775;20;180307;2;12;11;56;79
5776;20;181004;3;18;7;38;63
5777;20;180406;10;13;5;50;68
5778;20;180505;3;17;20;23;60
5779;20;170906;11;9;10;38;57
5780;20;180604;9;5;11;19;35
5781;20;180308;2;11;17;51;79
5782;20;151403;2;17;16;21;54
5783;20;180206;8;14;17;25;56
5784;20;180407;10;11;17;34;62
5785;20;180706;1;8;6;25;39
5786;20;180107;6;16;9;14;39
5787;20;180804;7;13;11;39;63
5788;20;180207;8;17;20;39;76
5789;20;151504;1;13;17;11;41
5790;20;180408;10;15;13;24;52
5791;20;170907;11;17;20;41;78
5792;20;180108;6;14;5;27;46
5793;20;180309;2;13;18;57;88
5794;20;181005;3;9;14;10;33
5795;20;180605;9;12;8;36;56
5796;20;180109;6;13;11;7;31
5797;20;151306;6;6;12;38;56
5798;20;180707;1;11;9;35;55
5799;20;180110;6;19;15;30;64
5800;20;180409;10;14;17;33;64
5801;20;170908;11;14;11;59;84
5802;20;180506;3;10;7;46;63
5803;20;180606;9;10;7;52;69
5804;20;151404;2;13;13;9;35
5805;20;180805;7;10;12;38;60
5806;20;151505;1;13;16;34;63
5807;20;180410;10;14;14;15;43
5808;20;151307;6;15;20;18;53
5809;20;180310;2;20;13;57;90
5810;20;170909;11;20;11;24;55
5811;20;181006;3;10;13;23;46
5812;20;180111;6;14;5;41;60
5813;20;170910;11;6;5;16;27
5814;20;151506;1;20;8;22;50
5815;20;180311;2;9;17;14;40
5816;20;180112;6;14;20;13;47
5817;20;180708;1;8;14;23;45
5818;20;180507;3;17;19;31;67
5819;20;180607;9;18;9;15;42
5820;20;180709;1;13;17;20;50
5821;20;180806;7;7;10;44;61
5822;20;181007;3;8;16;23;47
5823;20;180411;10;11;17;56;84
5824;20;180208;8;13;16;16;45
5825;20;180312;2;9;6;38;53
5826;20;180412;10;17;15;6;38
5827;20;180113;6;8;13;5;26
5828;20;181008;3;12;14;17;43
5829;20;180508;3;12;17;59;88
5830;20;151308;6;9;13;10;32
5831;20;151405;2;7;17;18;42
5832;20;180608;9;18;5;38;61
5833;20;151507;1;17;7;36;60
5834;20;180209;8;20;8;49;77
5835;20;180313;2;19;11;31;61
5836;20;180413;10;5;12;24;41
5837;20;180114;6;10;6;40;56
5838;20;180210;8;6;17;10;33
5839;20;180710;1;11;14;14;39
5840;20;180807;7;5;16;60;81
5841;20;180211;8;6;6;12;24
5842;20;180115;6;17;14;48;79
5843;20;180212;8;20;8;28;56
5844;20;180414;10;12;15;56;83
5845;20;180314;2;9;11;16;36
5846;20;180213;8;11;13;34;58
5847;20;181009;3;5;11;45;61
5848;20;180509;3;13;20;18;51
5849;20;180808;7;15;17;23;55
5850;20;180415;10;18;18;13;49
5851;20;180609;9;6;11;55;72
5852;20;151406;2;5;11;21;37
5853;20;151508;1;20;15;59;94
5854;20;180116;6;18;5;36;59
5855;20;180315;2;16;18;59;93
5856;20;181010;3;15;18;6;39
5857;20;180416;10;5;14;20;39
5858;20;180117;6;18;17;5;40
5859;20;170911;11;18;14;47;79
5860;20;180610;9;14;7;9;30
5861;20;170912;11;13;20;24;57
5862;20;180711;1;12;6;54;72
5863;20;170913;11;12;14;57;83
5864;20;180809;7;11;12;10;33
5865;20;181011;3;9;8;60;77
5866;20;170914;11;14;12;51;77
5867;20;180214;8;18;10;22;50
5868;20;180316;2;10;5;38;53
5869;20;170915;11;6;8;40;54
5870;20;151309;6;16;7;22;45
5871;20;151407;2;20;9;12;41
5872;20;180510;3;12;17;27;56
5873;20;151509;1;17;13;47;77
5874;20;151310;6;12;13;34;59
5875;20;180215;8;14;12;31;57
5876;20;180611;9;20;10;28;58
5877;20;180712;1;12;5;48;65
5878;20;180810;7;18;19;59;96
5879;20;181012;3;20;18;6;44
5880;20;180417;10;11;12;30;53
5881;20;151408;2;10;5;30;45
5882;20;181013;3;15;18;17;50
5883;20;151510;1;12;14;9;35
5884;20;151311;6;17;8;33;58
5885;20;180811;7;14;8;26;48
5886;20;180511;3;14;7;59;80
5887;20;151409;2;8;14;44;66
5888;20;180612;9;20;13;18;51
5889;20;170916;11;17;10;21;48
5890;20;180713;1;20;13;33;66
5891;20;180812;7;5;10;27;42
5892;20;180118;6;9;11;27;47
5893;20;181014;3;19;17;33;69
5894;20;180418;10;16;13;57;86
5895;20;181015;3;19;16;44;79
5896;20;180613;9;12;15;38;65
5897;20;151410;2;5;17;24;46
5898;20;180714;1;10;11;28;49
5899;20;180813;7;11;15;8;34
5900;20;180317;2;17;9;33;59
5901;20;170917;11;8;19;16;43
5902;20;180512;3;20;9;24;53
5903;20;151312;6;16;19;22;57
5904;20;170918;11;9;5;43;57
5905;20;180216;8;7;8;27;42
5906;20;151411;2;10;10;46;66
5907;20;151511;1;11;19;7;37
5908;20;180419;10;7;19;41;67
5909;20;151512;1;19;14;56;89
5910;20;180614;9;15;16;21;52
5911;20;180715;1;8;15;25;48
5912;20;180513;3;10;13;16;39
5913;20;151313;6;11;6;19;36
5914;20;180615;9;15;19;52;86
5915;20;180716;1;8;7;14;29
5916;20;180814;7;17;19;56;92
5917;20;180318;2;15;15;15;45
5918;20;180616;9;14;17;60;91
5919;20;181016;3;19;13;12;44
5920;20;180119;6;12;7;58;77
5921;20;151412;2;5;12;27;44
5922;20;180420;10;12;11;10;33
5923;20;180319;2;7;13;22;42
5924;20;180717;1;10;18;47;75
5925;20;151413;2;6;5;15;26
5926;20;180815;7;9;12;42;63
5927;20;151513;1;8;14;5;27
5928;20;181017;3;6;13;49;68
5929;20;181018;3;8;17;47;72
5930;20;151514;1;19;18;15;52
5931;20;180120;6;15;11;12;38
5932;20;180617;9;13;12;27;52
5933;20;180718;1;20;12;48;80
5934;20;180816;7;10;9;37;56
5935;20;180514;3;6;7;25;38
5936;20;180421;10;18;8;50;76
5937;20;180618;9;7;6;56;69
5938;20;151515;1;19;11;44;74
5939;20;151314;6;16;19;54;89
5940;20;180217;8;20;16;36;72
5941;20;180320;2;19;6;23;48
5942;20;180121;6;11;10;51;72
5943;20;181019;3;19;14;55;88
5944;20;151414;2;20;8;60;88
5945;20;180122;6;19;12;22;53
5946;20;180218;8;20;12;15;47
5947;20;180515;3;14;8;27;49
5948;20;180321;2;18;17;36;71
5949;20;180219;8;8;12;44;64
5950;20;180422;10;20;11;54;85
5951;20;180719;1;13;9;56;78
5952;20;180817;7;17;19;58;94
5953;20;181020;3;12;18;50;80
5954;20;180220;8;17;6;42;65
5955;20;181021;3;18;20;43;81
5956;20;151415;2;16;10;26;52
5957;20;180322;2;20;18;54;92
5958;20;180516;3;10;15;32;57
5959;20;180619;9;5;17;40;62
5960;20;180720;1;20;10;39;69
5961;20;180818;7;10;10;57;77
5962;20;181022;3;5;8;48;61
5963;20;180819;7;7;17;39;63
5964;20;151315;6;20;5;53;78
5965;20;180517;3;12;15;31;58
5966;20;151416;2;12;18;40;70
5967;20;180518;3;11;14;10;35
5968;20;151516;1;16;12;22;50
5969;20;180423;10;8;17;15;40
5970;20;151316;6;6;17;12;35
5971;20;151417;2;10;17;9;36
5972;20;180221;8;14;19;11;44
5973;20;151517;1;6;6;57;69
5974;20;180323;2;13;5;55;73
5975;20;180820;7;8;19;30;57
5976;20;180222;8;13;19;14;46
5977;20;181023;3;19;15;29;63
5978;20;181024;3;9;14;15;38
5979;20;180821;7;20;14;30;64
5980;20;151317;6;8;12;24;44
5981;20;180519;3;12;13;43;68
5982;20;180123;6;12;11;48;71
5983;20;180620;9;8;17;29;54
5984;20;180424;10;9;8;48;65
5985;20;180223;8;10;9;49;68
5986;20;180721;1;12;5;36;53
5987;20;180324;2;16;6;13;35
5988;20;180520;3;20;20;58;98
5989;20;180822;7;13;11;8;32
5990;20;181025;3;19;9;49;77
5991;20;151418;2;11;18;44;73
5992;20;180224;8;9;20;25;54
5993;20;180722;1;17;8;50;75
5994;20;180425;10;7;20;59;86
5995;20;180521;3;19;14;52;85
5996;20;180621;9;20;12;60;92
5997;20;180124;6;18;5;59;82
5998;20;180325;2;7;11;19;37
5999;20;151419;2;19;15;31;65
6000;20;180723;1;8;20;52;80
6001;20;180823;7;20;17;49;86
6002;20;180125;6;8;9;60;77
6003;20;151518;1;7;7;56;70
6004;20;180522;3;18;10;58;86
6005;20;180622;9;17;10;41;68
6006;20;180523;3;5;17;56;78
6007;20;180225;8;20;18;27;65
6008;20;180524;3;8;20;49;77
6009;20;180126;6;7;18;8;33
6010;20;180326;2;11;5;33;49
6011;20;180724;1;13;8;24;45
6012;20;151318;6;5;16;7;28
6013;20;180127;6;18;10;19;47
6014;20;180426;10;15;13;42;70
6015;20;180824;7;14;16;9;39
6016;20;180825;7;6;17;50;73
6017;20;180525;3;18;17;9;44
6018;20;180526;3;10;18;8;36
6019;20;180623;9;14;16;34;64
6020;20;180624;9;17;9;32;58
